fixture.id,fixture.referee,fixture.timezone,fixture.date,fixture.timestamp,fixture.periods.first,fixture.periods.second,fixture.venue.id,fixture.venue.name,fixture.venue.city,fixture.status.long,fixture.status.short,fixture.status.elapsed,fixture.status.extra,league.id,league.name,league.country,league.logo,league.flag,league.season,league.round,league.standings,teams.home.id,teams.home.name,teams.home.logo,teams.home.winner,teams.away.id,teams.away.name,teams.away.logo,teams.away.winner,goals.home,goals.away,score.halftime.home,score.halftime.away,score.fulltime.home,score.fulltime.away,score.extratime.home,score.extratime.away,score.penalty.home,score.penalty.away
1214014,M. Bollengier,UTC,2025-04-20T15:15:00+00:00,1745162100,1745162100,1745165700,22707.0,Stade Auguste-Delaune,Reims,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 30,True,93,Reims,https://media.api-sports.io/football/teams/93.png,True,96,Toulouse,https://media.api-sports.io/football/teams/96.png,False,1,0,1,0,1,0,,,,
1214010,B. Millot,UTC,2025-04-20T15:15:00+00:00,1745162100,1745162100,1745165700,641.0,Stade Francis-Le Blé,Brest,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 30,True,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,False,116,Lens,https://media.api-sports.io/football/teams/116.png,True,1,3,1,2,1,3,,,,
1214008,F. Letexier,UTC,2025-04-20T18:45:00+00:00,1745174700,1745174700,1745178300,676.0,Stade Geoffroy-Guichard,Saint-Ètienne,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 30,True,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,True,80,Lyon,https://media.api-sports.io/football/teams/80.png,False,2,1,1,0,2,1,,,,
1214002,J. Pignard,UTC,2025-04-22T18:45:00+00:00,1745347500,1745347500,1745351100,662.0,Stade de la Beaujoire - Louis Fonteneau,Nantes,Match Finished,FT,90,4.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 29,True,83,Nantes,https://media.api-sports.io/football/teams/83.png,,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,,1,1,0,1,1,1,,,,
1214023,W. Delajod,UTC,2025-04-25T18:45:00+00:00,1745606700,1745606700,1745610300,671.0,Parc des Princes,Paris,Match Finished,FT,90,8.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 31,True,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,False,84,Nice,https://media.api-sports.io/football/teams/84.png,True,1,3,1,1,1,3,,,,
1214018,B. Bastien,UTC,2025-04-26T15:00:00+00:00,1745679600,1745679600,1745683200,681.0,Stade de la Meinau,Strasbourg,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 31,True,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,True,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,False,3,1,1,1,3,1,,,,
1214017,C. Turpin,UTC,2025-04-26T17:00:00+00:00,1745686800,1745686800,1745690400,652.0,Stade Océane,Le Havre,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 31,True,111,Le Havre,https://media.api-sports.io/football/teams/111.png,,91,Monaco,https://media.api-sports.io/football/teams/91.png,,1,1,1,0,1,1,,,,
1214025,M. Bollengier,UTC,2025-04-26T19:05:00+00:00,1745694300,1745694300,1745697900,666.0,Groupama Stadium,Décines-Charpieu,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 31,True,80,Lyon,https://media.api-sports.io/football/teams/80.png,True,94,Rennes,https://media.api-sports.io/football/teams/94.png,False,4,1,3,0,4,1,,,,
1214022,H. Ben El Hadj,UTC,2025-04-27T13:00:00+00:00,1745758800,1745758800,1745762400,634.0,Stade Raymond Kopa,Angers,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 31,True,77,Angers,https://media.api-sports.io/football/teams/77.png,False,79,Lille,https://media.api-sports.io/football/teams/79.png,True,0,2,0,1,0,2,,,,
1214020,J. Pignard,UTC,2025-04-27T15:15:00+00:00,1745766900,1745766900,1745770500,20107.0,Stade de la Mosson-Mondial 98,Montpellier,Match Finished,FT,90,4.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 31,True,82,Montpellier,https://media.api-sports.io/football/teams/82.png,,93,Reims,https://media.api-sports.io/football/teams/93.png,,0,0,0,0,0,0,,,,
1214019,F. Batta,UTC,2025-04-27T15:15:00+00:00,1745766900,1745766900,1745770500,662.0,Stade de la Beaujoire - Louis Fonteneau,Nantes,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 31,True,83,Nantes,https://media.api-sports.io/football/teams/83.png,,96,Toulouse,https://media.api-sports.io/football/teams/96.png,,0,0,0,0,0,0,,,,
1214021,M. Vernice,UTC,2025-04-27T15:15:00+00:00,1745766900,1745766900,1745770500,654.0,Stade Bollaert-Delelis,Lens,Match Finished,FT,90,7.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 31,True,116,Lens,https://media.api-sports.io/football/teams/116.png,False,108,Auxerre,https://media.api-sports.io/football/teams/108.png,True,0,4,0,3,0,4,,,,
1214024,S. Frappart,UTC,2025-04-27T18:45:00+00:00,1745779500,1745779500,1745783100,667.0,Orange Vélodrome,Marseille,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 31,True,81,Marseille,https://media.api-sports.io/football/teams/81.png,True,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,False,4,1,3,1,4,1,,,,
1214028,A. Kherradji,UTC,2025-05-02T18:45:00+00:00,1746211500,1746211500,1746215100,663.0,Allianz Riviera,Nice,Match Finished,FT,90,8.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 32,True,84,Nice,https://media.api-sports.io/football/teams/84.png,True,93,Reims,https://media.api-sports.io/football/teams/93.png,False,1,0,1,0,1,0,,,,
1214033,H. Ben El Hadj,UTC,2025-05-03T15:00:00+00:00,1746284400,1746284400,1746288000,681.0,Stade de la Meinau,Strasbourg,Match Finished,FT,90,9.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 32,True,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,True,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,False,2,1,2,0,2,1,,,,
1214032,B. Millot,UTC,2025-05-03T17:00:00+00:00,1746291600,1746291600,1746295200,682.0,Stadium de Toulouse,Toulouse,Match Finished,FT,90,7.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 32,True,96,Toulouse,https://media.api-sports.io/football/teams/96.png,True,94,Rennes,https://media.api-sports.io/football/teams/94.png,False,2,1,1,0,2,1,,,,
1214030,J. Brisard,UTC,2025-05-03T19:05:00+00:00,1746299100,1746299100,1746302700,676.0,Stade Geoffroy-Guichard,Saint-Ètienne,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 32,True,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,False,91,Monaco,https://media.api-sports.io/football/teams/91.png,True,1,3,0,1,1,3,,,,
1214031,T. Léonard,UTC,2025-05-04T13:00:00+00:00,1746363600,1746363600,1746367200,662.0,Stade de la Beaujoire - Louis Fonteneau,Nantes,Match Finished,FT,90,8.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 32,True,83,Nantes,https://media.api-sports.io/football/teams/83.png,False,77,Angers,https://media.api-sports.io/football/teams/77.png,True,0,1,0,0,0,1,,,,
1214026,J. Stinat,UTC,2025-05-04T15:15:00+00:00,1746371700,1746371700,1746375300,666.0,Groupama Stadium,Décines-Charpieu,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 32,True,80,Lyon,https://media.api-sports.io/football/teams/80.png,False,116,Lens,https://media.api-sports.io/football/teams/116.png,True,1,2,0,1,1,2,,,,
1214029,R. Lissorgue,UTC,2025-05-04T15:15:00+00:00,1746371700,1746371700,1746375300,641.0,Stade Francis-Le Blé,Brest,Match Finished,FT,90,4.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 32,True,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,True,82,Montpellier,https://media.api-sports.io/football/teams/82.png,False,1,0,1,0,1,0,,,,
1214034,J. Pignard,UTC,2025-05-04T15:15:00+00:00,1746371700,1746371700,1746375300,636.0,Stade de l'Abbé Deschamps,Auxerre,Match Finished,FT,90,7.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 32,True,108,Auxerre,https://media.api-sports.io/football/teams/108.png,False,111,Le Havre,https://media.api-sports.io/football/teams/111.png,True,1,2,0,0,1,2,,,,
1214027,E. Wattellier,UTC,2025-05-04T18:45:00+00:00,1746384300,1746384300,1746387900,,Decathlon Arena - Stade Pierre-Mauroy,Villeneuve d'Ascq,Match Finished,FT,90,4.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 32,True,79,Lille,https://media.api-sports.io/football/teams/79.png,,81,Marseille,https://media.api-sports.io/football/teams/81.png,,1,1,0,0,1,1,,,,
1214037,C. Turpin,UTC,2025-05-10T19:00:00+00:00,1746903600,1746903600,1746907200,634.0,Stade Raymond Kopa,Angers,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 33,True,77,Angers,https://media.api-sports.io/football/teams/77.png,True,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,False,2,1,1,1,2,1,,,,
1214040,M. Vernice,UTC,2025-05-10T19:00:00+00:00,1746903600,1746903600,1746907200,20107.0,Stade de la Mosson-Mondial 98,Montpellier,Match Finished,FT,90,1.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 33,True,82,Montpellier,https://media.api-sports.io/football/teams/82.png,False,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,True,1,4,0,1,1,4,,,,
1214043,B. Bastien,UTC,2025-05-10T19:00:00+00:00,1746903600,1746903600,1746907200,20470.0,Stade Louis-II,Monaco,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 33,True,91,Monaco,https://media.api-sports.io/football/teams/91.png,True,80,Lyon,https://media.api-sports.io/football/teams/80.png,False,2,0,0,0,2,0,,,,
1214035,E. Wattellier,UTC,2025-05-10T19:00:00+00:00,1746903600,1746903600,1746907200,22707.0,Stade Auguste-Delaune,Reims,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 33,True,93,Reims,https://media.api-sports.io/football/teams/93.png,False,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,True,0,2,0,2,0,2,,,,
1214039,J. Stinat,UTC,2025-05-10T19:00:00+00:00,1746903600,1746903600,1746907200,680.0,Roazhon Park,Rennes,Match Finished,FT,90,7.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 33,True,94,Rennes,https://media.api-sports.io/football/teams/94.png,True,84,Nice,https://media.api-sports.io/football/teams/84.png,False,2,0,1,0,2,0,,,,
1214041,B. Dechepy,UTC,2025-05-10T19:00:00+00:00,1746903600,1746903600,1746907200,682.0,Stadium de Toulouse,Toulouse,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 33,True,96,Toulouse,https://media.api-sports.io/football/teams/96.png,,116,Lens,https://media.api-sports.io/football/teams/116.png,,1,1,0,0,1,1,,,,
1214042,T. Léonard,UTC,2025-05-10T19:00:00+00:00,1746903600,1746903600,1746907200,641.0,Stade Francis-Le Blé,Brest,Match Finished,FT,90,7.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 33,True,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,True,79,Lille,https://media.api-sports.io/football/teams/79.png,False,2,0,1,0,2,0,,,,
1214036,M. Bollengier,UTC,2025-05-10T19:00:00+00:00,1746903600,1746903600,1746907200,636.0,Stade de l'Abbé Deschamps,Auxerre,Match Finished,FT,90,4.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 33,True,108,Auxerre,https://media.api-sports.io/football/teams/108.png,,83,Nantes,https://media.api-sports.io/football/teams/83.png,,1,1,1,0,1,1,,,,
1214038,W. Delajod,UTC,2025-05-10T19:00:00+00:00,1746903600,1746903600,1746907200,652.0,Stade Océane,Le Havre,Match Finished,FT,90,10.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 33,True,111,Le Havre,https://media.api-sports.io/football/teams/111.png,False,81,Marseille,https://media.api-sports.io/football/teams/81.png,True,1,3,0,0,1,3,,,,
1214048,W. Delajod,UTC,2025-05-17T19:00:00+00:00,1747508400,1747508400,1747512000,,Decathlon Arena - Stade Pierre-Mauroy,Villeneuve d'Ascq,Match Finished,FT,90,6.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 34,True,79,Lille,https://media.api-sports.io/football/teams/79.png,True,93,Reims,https://media.api-sports.io/football/teams/93.png,False,2,1,1,0,2,1,,,,
1214045,S. Frappart,UTC,2025-05-17T19:00:00+00:00,1747508400,1747508400,1747512000,666.0,Groupama Stadium,Décines-Charpieu,Match Finished,FT,90,3.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 34,True,80,Lyon,https://media.api-sports.io/football/teams/80.png,True,77,Angers,https://media.api-sports.io/football/teams/77.png,False,2,0,0,0,2,0,,,,
1214044,J. Pignard,UTC,2025-05-17T19:00:00+00:00,1747508400,1747508400,1747512000,667.0,Orange Vélodrome,Marseille,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 34,True,81,Marseille,https://media.api-sports.io/football/teams/81.png,True,94,Rennes,https://media.api-sports.io/football/teams/94.png,False,4,2,3,1,4,2,,,,
1214050,C. Turpin,UTC,2025-05-17T19:00:00+00:00,1747508400,1747508400,1747512000,662.0,Stade de la Beaujoire - Louis Fonteneau,Nantes,Match Finished,FT,90,1.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 34,True,83,Nantes,https://media.api-sports.io/football/teams/83.png,True,82,Montpellier,https://media.api-sports.io/football/teams/82.png,False,3,0,2,0,3,0,,,,
1214046,H. Ben El Hadj,UTC,2025-05-17T19:00:00+00:00,1747508400,1747508400,1747512000,663.0,Allianz Riviera,Nice,Match Finished,FT,90,8.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 34,True,84,Nice,https://media.api-sports.io/football/teams/84.png,True,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,False,6,0,3,0,6,0,,,,
1214052,A. Kherradji,UTC,2025-05-17T19:00:00+00:00,1747508400,1747508400,1747512000,671.0,Parc des Princes,Paris,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 34,True,85,Paris Saint Germain,https://media.api-sports.io/football/teams/85.png,True,108,Auxerre,https://media.api-sports.io/football/teams/108.png,False,3,1,0,1,3,1,,,,
1214049,J. Brisard,UTC,2025-05-17T19:00:00+00:00,1747508400,1747508400,1747512000,681.0,Stade de la Meinau,Strasbourg,Match Finished,FT,90,12.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 34,True,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,False,111,Le Havre,https://media.api-sports.io/football/teams/111.png,True,2,3,1,1,2,3,,,,
1214051,F. Letexier,UTC,2025-05-17T19:00:00+00:00,1747508400,1747508400,1747512000,654.0,Stade Bollaert-Delelis,Lens,Match Finished,FT,90,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 34,True,116,Lens,https://media.api-sports.io/football/teams/116.png,True,91,Monaco,https://media.api-sports.io/football/teams/91.png,False,4,0,1,0,4,0,,,,
1214047,T. Léonard,UTC,2025-05-17T19:00:00+00:00,1747508400,1747508400,1747512000,676.0,Stade Geoffroy-Guichard,Saint-Ètienne,Match Finished,FT,90,7.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Regular Season - 34,True,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,False,96,Toulouse,https://media.api-sports.io/football/teams/96.png,True,2,3,1,2,2,3,,,,
1375858,H. Ben El Hadj,UTC,2025-05-21T18:00:00+00:00,1747850400,1747850400,1747854000,658.0,Stade Saint-Symphorien,Longeville-lès-Metz,Match Finished,FT,90,5.0,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Relegation Round,True,112,Metz,https://media.api-sports.io/football/teams/112.png,,93,Reims,https://media.api-sports.io/football/teams/93.png,,1,1,1,0,1,1,,,,
1375859,E. Wattellier,UTC,2025-05-29T18:30:00+00:00,1748543400,1748543400,1748547000,22707.0,Stade Auguste-Delaune,Reims,Match Finished,AET,120,,61,Ligue 1,France,https://media.api-sports.io/football/leagues/61.png,https://media.api-sports.io/flags/fr.svg,2024,Relegation Round,True,93,Reims,https://media.api-sports.io/football/teams/93.png,False,112,Metz,https://media.api-sports.io/football/teams/112.png,True,1,3,0,0,1,1,0.0,2.0,,
