league.season,HomeTeam,AwayTeam,HomeScore,AwayScore,Date,Time,Result,HalftimeHomeGoals,HalftimeAwayGoals,HalftimeResult,HomeShot,AwayShot,HomeShotTarget,AwayShotTarget,HomeTeamFouls,AwayTeamFouls,HomeTeamCorners,AwayTeamCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,result_home,result_away,home_goals_scored_home,home_goals_conceded_home,home_win_rate_home,away_goals_scored_away,away_goals_conceded_away,away_win_rate_away,home_season_rank,away_season_rank,home_rolling_scored,home_rolling_conceded,home_rolling_win_rate,away_rolling_scored,away_rolling_conceded,away_rolling_win_rate
2024,Reims,Marseille,3,1,2025-03-29,16:00,H,1,0,H,7,20,5,8,6,9,0,12,0,0,0,0,1.0,0.0,1.0,1.471,0.235,1.941,1.412,0.588,16,2,0.0,1.4,0.0,1.6,1.6,0.4
2024,Monaco,Nice,2,1,2025-03-29,20:05,H,0,1,A,17,9,6,4,17,14,7,4,2,4,0,1,1.0,0.0,2.235,0.941,0.706,1.647,1.529,0.353,3,4,2.8,0.8,0.6,1.8,1.0,0.6
2024,Toulouse,Stade Brestois,2,4,2025-03-30,14:00,A,0,2,A,17,10,4,5,10,18,10,3,0,5,0,0,0.0,1.0,1.176,1.294,0.294,1.235,2.235,0.294,10,9,2.0,1.0,0.4,1.0,0.8,0.2
2024,Lille,Lens,1,0,2025-03-30,19:45,H,1,0,H,11,5,5,2,13,15,6,2,1,3,0,0,1.0,0.0,1.824,1.059,0.647,1.353,1.0,0.471,5,8,1.2,1.2,0.6,1.2,1.8,0.4
2024,Angers,Rennes,0,3,2025-03-30,16:15,A,0,1,A,9,14,4,6,10,16,6,5,1,0,0,0,0.0,1.0,1.059,1.941,0.294,1.529,1.941,0.235,14,12,0.8,2.2,0.2,1.2,1.4,0.4
2024,Auxerre,Montpellier,1,0,2025-03-30,16:15,H,0,0,D,21,12,6,1,14,14,10,6,3,1,0,0,1.0,0.0,1.412,1.0,0.412,0.353,2.235,0.059,11,18,1.6,0.8,0.4,0.2,2.6,0.0
2024,Le Havre,Nantes,3,2,2025-03-30,16:15,H,2,1,H,16,7,5,2,16,9,3,4,1,2,0,0,1.0,0.0,0.882,2.412,0.176,1.176,2.0,0.176,15,13,1.8,3.0,0.2,1.0,2.2,0.4
2024,Nice,Nantes,1,2,2025-04-04,19:45,A,1,2,A,21,8,9,4,9,14,11,2,1,1,0,0,0.0,1.0,2.235,0.882,0.647,1.176,2.0,0.176,4,13,1.4,1.2,0.4,1.2,1.4,0.4
2024,Lyon,Lille,2,1,2025-04-05,20:05,H,1,1,D,10,10,4,4,15,14,1,3,3,2,0,0,1.0,0.0,2.176,1.235,0.647,1.235,1.059,0.353,6,5,2.4,2.0,0.6,1.0,1.2,0.6
2024,Paris SG,Angers,1,0,2025-04-05,16:00,H,0,0,D,20,5,6,0,7,12,5,1,0,3,0,0,1.0,0.0,2.647,0.941,0.824,0.824,1.176,0.294,1,14,4.0,1.2,1.0,0.6,2.8,0.0
2024,Stade Brestois,Monaco,2,1,2025-04-05,18:00,H,1,0,H,13,10,4,3,13,16,2,9,3,2,0,0,1.0,0.0,1.824,1.235,0.588,1.471,1.471,0.353,9,3,1.4,0.8,0.4,1.8,0.8,0.6
2024,Lens,St Etienne,1,0,2025-04-06,14:00,H,0,0,D,20,8,5,3,14,20,6,3,3,2,0,0,1.0,0.0,1.118,1.294,0.412,0.882,2.588,0.118,8,17,1.2,1.6,0.4,1.6,2.6,0.2
2024,Marseille,Toulouse,3,2,2025-04-06,19:45,H,1,1,D,9,8,4,3,11,15,5,1,2,3,0,0,1.0,0.0,2.412,1.353,0.588,1.412,1.235,0.353,2,10,0.8,2.0,0.2,2.4,1.6,0.4
2024,Montpellier,Le Havre,0,2,2025-04-06,16:15,A,0,2,A,14,13,6,4,15,7,5,2,1,1,1,0,0.0,1.0,1.0,2.412,0.176,1.471,1.765,0.412,18,15,0.0,2.0,0.0,2.2,2.8,0.4
2024,Reims,Strasbourg,0,1,2025-04-06,16:15,A,0,1,A,14,13,7,4,11,9,4,7,2,2,1,1,0.0,1.0,1.0,1.471,0.235,1.353,1.412,0.353,16,7,0.6,1.4,0.2,1.6,0.6,0.8
2024,Rennes,Auxerre,0,1,2025-04-06,16:15,A,0,0,D,18,11,5,3,10,5,8,5,0,0,0,0,0.0,1.0,1.471,1.0,0.529,1.412,2.0,0.235,12,11,1.8,1.0,0.6,1.4,0.4,0.6
2024,Lens,Reims,0,2,2025-04-11,19:45,A,0,1,A,37,10,14,2,9,7,9,2,1,0,0,0,0.0,1.0,1.118,1.294,0.412,0.941,1.294,0.235,8,16,1.2,1.0,0.6,0.6,1.4,0.2
2024,Monaco,Marseille,3,0,2025-04-12,16:00,H,1,0,H,15,8,10,4,6,18,4,4,2,1,0,0,1.0,0.0,2.235,0.941,0.706,1.941,1.412,0.588,3,2,1.8,0.8,0.6,1.4,1.8,0.4
2024,Strasbourg,Nice,2,2,2025-04-12,20:05,D,0,1,A,11,23,4,6,5,8,2,9,1,2,0,0,0.5,0.5,1.941,1.176,0.588,1.647,1.529,0.353,7,4,1.8,0.6,1.0,1.2,1.6,0.2
2024,Toulouse,Lille,1,2,2025-04-12,18:00,A,1,2,A,10,6,5,3,15,11,4,2,1,2,0,0,0.0,1.0,1.176,1.294,0.294,1.235,1.059,0.353,10,5,2.0,2.0,0.2,0.8,1.4,0.4
2024,St Etienne,Stade Brestois,3,3,2025-04-13,14:00,D,2,3,A,9,14,4,6,21,18,7,9,2,4,0,0,0.5,0.5,1.412,1.941,0.353,1.235,2.235,0.294,17,9,1.0,2.2,0.2,1.8,1.0,0.6
2024,Le Havre,Rennes,1,5,2025-04-13,16:15,A,1,3,A,11,10,2,6,16,11,4,3,2,3,0,0,0.0,1.0,0.882,2.412,0.176,1.529,1.941,0.235,15,12,2.4,2.0,0.6,1.6,1.2,0.4
2024,Angers,Montpellier,2,0,2025-04-13,16:15,H,2,0,H,10,4,4,1,12,13,6,1,0,2,0,0,1.0,0.0,1.059,1.941,0.294,0.353,2.235,0.059,14,18,0.0,2.4,0.0,0.0,2.0,0.0
2024,Auxerre,Lyon,1,3,2025-04-13,19:45,A,0,0,D,14,13,3,7,11,9,3,6,3,1,0,0,0.0,1.0,1.412,1.0,0.412,1.647,1.471,0.353,11,6,1.0,0.4,0.6,2.4,1.6,0.8
2024,Rennes,Nantes,2,1,2025-04-18,19:45,H,1,0,H,19,4,5,1,24,13,10,2,3,5,0,1,1.0,0.0,1.471,1.0,0.529,1.176,2.0,0.176,12,13,1.8,1.4,0.4,1.0,1.4,0.4
2024,Marseille,Montpellier,5,1,2025-04-19,20:05,H,1,0,H,18,6,8,1,11,11,7,2,2,2,0,0,1.0,0.0,2.412,1.353,0.588,0.353,2.235,0.059,2,18,1.0,2.4,0.2,0.0,1.6,0.0
2024,Monaco,Strasbourg,0,0,2025-04-19,18:00,D,0,0,D,12,5,4,2,18,10,3,2,3,3,0,0,0.5,0.5,2.235,0.941,0.706,1.353,1.412,0.353,3,7,1.8,0.8,0.6,2.0,1.0,0.8
2024,Paris SG,Le Havre,2,1,2025-04-19,16:00,H,1,0,H,18,9,11,1,7,10,7,3,0,0,0,0,1.0,0.0,2.647,0.941,0.824,1.471,1.765,0.412,1,15,3.6,0.8,1.0,1.8,2.4,0.4
2024,Reims,Toulouse,1,0,2025-04-20,16:15,H,1,0,H,8,18,2,6,11,12,0,9,1,0,0,1,1.0,0.0,1.0,1.471,0.235,1.412,1.235,0.353,16,10,1.0,0.8,0.4,1.4,2.4,0.0
2024,Lille,Auxerre,3,1,2025-04-20,14:00,H,2,0,H,15,7,9,3,8,13,8,4,1,2,0,0,1.0,0.0,1.824,1.059,0.647,1.412,2.0,0.235,5,11,1.0,0.8,0.6,1.2,0.8,0.6
2024,Nice,Angers,2,1,2025-04-20,16:15,H,1,0,H,22,5,8,2,10,8,4,2,1,1,0,0,1.0,0.0,2.235,0.882,0.647,0.824,1.176,0.294,4,14,1.0,1.8,0.0,0.4,1.6,0.2
2024,St Etienne,Lyon,2,1,2025-04-20,19:45,H,1,0,H,18,14,6,2,12,13,8,6,3,4,0,0,1.0,0.0,1.412,1.941,0.353,1.647,1.471,0.353,17,6,1.4,2.2,0.2,2.6,1.6,0.8
2024,Stade Brestois,Lens,1,3,2025-04-20,16:15,A,1,2,A,11,17,5,9,11,11,7,6,0,0,1,0,0.0,1.0,1.824,1.235,0.588,1.353,1.0,0.471,9,8,2.2,1.2,0.6,0.6,0.6,0.6
2024,Nantes,Paris SG,1,1,2025-04-22,19:45,D,0,1,A,8,10,2,5,5,9,4,4,2,0,0,0,0.5,0.5,1.118,1.059,0.294,2.765,1.118,0.706,13,1,1.2,1.4,0.4,3.2,0.8,1.0
2024,Paris SG,Nice,1,3,2025-04-25,19:45,A,1,1,D,32,7,13,3,9,11,17,0,3,1,0,0,0.0,1.0,2.647,0.941,0.824,1.647,1.529,0.353,1,4,2.6,0.8,0.8,1.4,1.6,0.2
2024,Le Havre,Monaco,1,1,2025-04-26,18:00,D,1,0,H,9,19,3,7,12,13,3,6,1,0,0,0,0.5,0.5,0.882,2.412,0.176,1.471,1.471,0.353,15,3,1.8,2.6,0.4,1.6,0.6,0.6
2024,Lyon,Rennes,4,1,2025-04-26,20:05,H,3,0,H,14,10,8,4,12,9,7,2,0,0,0,0,1.0,0.0,2.176,1.235,0.647,1.529,1.941,0.235,6,12,2.4,2.0,0.6,2.0,0.8,0.6
2024,Strasbourg,St Etienne,3,1,2025-04-26,16:00,H,1,1,D,18,17,7,6,10,7,5,8,1,0,0,0,1.0,0.0,1.941,1.176,0.588,0.882,2.588,0.118,7,17,1.8,1.0,0.6,1.6,2.2,0.4
2024,Nantes,Toulouse,0,0,2025-04-27,16:15,D,0,0,D,11,6,3,3,13,11,3,5,2,3,0,1,0.5,0.5,1.118,1.059,0.294,1.412,1.235,0.353,13,10,1.4,1.4,0.4,1.2,2.4,0.0
2024,Marseille,Stade Brestois,4,1,2025-04-27,19:45,H,3,1,H,11,9,7,4,14,16,4,3,1,4,0,0,1.0,0.0,2.412,1.353,0.588,1.235,2.235,0.294,2,9,2.0,2.4,0.4,2.0,1.8,0.4
2024,Montpellier,Reims,0,0,2025-04-27,16:15,D,0,0,D,12,8,2,3,17,13,5,5,3,3,0,0,0.5,0.5,1.0,2.412,0.176,0.941,1.294,0.235,18,16,0.2,2.4,0.0,1.2,0.4,0.6
2024,Angers,Lille,0,2,2025-04-27,14:00,A,0,1,A,6,9,3,5,17,10,7,2,1,5,0,1,0.0,1.0,1.059,1.941,0.294,1.235,1.059,0.353,14,5,0.6,1.6,0.2,1.4,1.0,0.6
2024,Lens,Auxerre,0,4,2025-04-27,16:15,A,0,3,A,16,12,5,8,12,13,8,1,4,4,1,0,0.0,1.0,1.118,1.294,0.412,1.412,2.0,0.235,8,11,1.0,0.8,0.6,1.0,1.4,0.4
2024,Nice,Reims,1,0,2025-05-02,19:45,H,1,0,H,8,16,2,3,14,21,5,3,2,2,0,0,1.0,0.0,2.235,0.882,0.647,0.941,1.294,0.235,4,16,1.8,1.6,0.4,1.2,0.4,0.6
2024,St Etienne,Monaco,1,3,2025-05-03,20:05,A,0,1,A,11,12,1,6,15,12,6,5,0,0,0,0,0.0,1.0,1.412,1.941,0.353,1.471,1.471,0.353,17,3,1.4,2.8,0.2,1.4,0.8,0.4
2024,Strasbourg,Paris SG,2,1,2025-05-03,16:00,H,2,0,H,9,20,2,4,14,13,6,2,1,2,0,0,1.0,0.0,1.941,1.176,0.588,2.765,1.118,0.706,7,1,2.0,1.0,0.6,2.2,1.2,0.6
2024,Toulouse,Rennes,2,1,2025-05-03,18:00,H,1,0,H,9,15,3,6,7,15,6,5,2,2,0,0,1.0,0.0,1.176,1.294,0.294,1.529,1.941,0.235,10,12,1.0,2.0,0.0,2.2,1.4,0.6
2024,Auxerre,Le Havre,1,2,2025-05-04,16:15,A,0,0,D,4,11,1,5,11,10,0,9,2,1,0,0,0.0,1.0,1.412,1.0,0.412,1.471,1.765,0.412,11,15,1.6,1.2,0.6,1.6,2.0,0.4
2024,Lille,Marseille,1,1,2025-05-04,19:45,D,0,0,D,5,13,1,6,9,8,2,5,2,2,0,0,0.5,0.5,1.824,1.059,0.647,1.941,1.412,0.588,5,2,1.8,0.8,0.8,2.6,2.0,0.6
2024,Lyon,Lens,1,2,2025-05-04,16:15,A,0,1,A,18,8,4,3,8,12,8,2,2,3,0,0,0.0,1.0,2.176,1.235,0.647,1.353,1.0,0.471,6,8,2.4,1.8,0.6,0.8,1.6,0.4
2024,Nantes,Angers,0,1,2025-05-04,14:00,A,0,0,D,8,14,3,2,12,16,4,6,2,3,0,0,0.0,1.0,1.118,1.059,0.294,0.824,1.176,0.294,13,14,1.2,1.4,0.2,0.6,1.6,0.2
2024,Stade Brestois,Montpellier,1,0,2025-05-04,16:15,H,1,0,H,16,6,5,1,14,18,4,6,1,2,0,0,1.0,0.0,1.824,1.235,0.588,0.353,2.235,0.059,9,18,2.2,2.6,0.4,0.2,2.0,0.0
2024,Stade Brestois,Lille,2,0,2025-05-10,20:00,H,1,0,H,12,18,4,2,6,14,3,7,1,1,0,0,1.0,0.0,1.824,1.235,0.588,1.235,1.059,0.353,9,5,1.6,2.2,0.4,1.8,1.0,0.6
2024,Toulouse,Lens,1,1,2025-05-10,20:00,D,0,0,D,9,12,6,2,17,12,2,1,2,5,0,0,0.5,0.5,1.176,1.294,0.294,1.353,1.0,0.471,10,8,1.0,1.4,0.2,1.2,1.6,0.6
2024,Rennes,Nice,2,0,2025-05-10,20:00,H,1,0,H,10,14,4,6,5,13,1,5,1,1,0,0,1.0,0.0,1.471,1.0,0.529,1.647,1.529,0.353,12,4,1.8,1.8,0.4,1.8,1.2,0.6
2024,Montpellier,Paris SG,1,4,2025-05-10,20:00,A,0,1,A,9,10,4,8,14,11,5,4,1,1,0,0,0.0,1.0,1.0,2.412,0.176,2.765,1.118,0.706,18,1,0.2,2.0,0.0,1.2,1.4,0.4
2024,Reims,St Etienne,0,2,2025-05-10,20:00,A,0,2,A,19,9,3,4,13,12,4,5,1,0,0,0,0.0,1.0,1.0,1.471,0.235,0.882,2.588,0.118,16,17,0.6,0.4,0.4,1.4,2.2,0.2
2024,Le Havre,Marseille,1,3,2025-05-10,20:00,A,0,0,D,10,22,4,5,12,12,2,9,2,2,0,0,0.0,1.0,0.882,2.412,0.176,1.941,1.412,0.588,15,2,1.4,1.8,0.4,2.6,1.6,0.6
2024,Auxerre,Nantes,1,1,2025-05-10,20:00,D,1,0,H,9,7,3,2,15,16,7,3,3,1,0,0,0.5,0.5,1.412,1.0,0.412,1.176,2.0,0.176,11,13,1.6,1.6,0.4,0.8,1.0,0.2
2024,Angers,Strasbourg,2,1,2025-05-10,20:00,H,1,1,D,5,15,2,3,6,10,2,6,2,2,0,0,1.0,0.0,1.059,1.941,0.294,1.353,1.412,0.353,14,7,0.8,1.0,0.4,1.6,0.8,0.6
2024,Monaco,Lyon,2,0,2025-05-10,20:00,H,0,0,D,11,9,5,4,16,18,3,5,2,4,0,0,1.0,0.0,2.235,0.941,0.706,1.647,1.471,0.353,3,6,1.6,0.8,0.4,2.2,1.4,0.6
2024,Nantes,Montpellier,3,0,2025-05-17,20:00,H,2,0,H,18,9,6,0,14,9,7,2,3,1,0,0,1.0,0.0,1.118,1.059,0.294,0.353,2.235,0.059,13,18,0.6,1.0,0.0,0.4,2.4,0.0
2024,Lens,Monaco,4,0,2025-05-17,20:00,H,1,0,H,15,6,5,4,14,9,5,4,1,1,0,1,1.0,0.0,1.118,1.294,0.412,1.471,1.471,0.353,8,3,1.2,1.8,0.4,1.8,0.4,0.6
2024,Lille,Reims,2,1,2025-05-17,20:00,H,1,0,H,21,5,5,2,11,7,10,3,0,1,0,0,1.0,0.0,1.824,1.059,0.647,0.941,1.294,0.235,5,16,1.6,1.0,0.6,0.6,0.6,0.4
2024,Lyon,Angers,2,0,2025-05-17,20:00,H,0,0,D,21,13,4,3,10,13,8,8,1,3,0,0,1.0,0.0,2.176,1.235,0.647,0.824,1.176,0.294,6,14,1.8,1.6,0.4,1.2,1.0,0.6
2024,Marseille,Rennes,4,2,2025-05-17,20:00,H,3,1,H,17,9,10,3,8,12,5,5,3,3,0,0,1.0,0.0,2.412,1.353,0.588,1.529,1.941,0.235,2,12,2.6,1.4,0.6,2.2,1.6,0.6
2024,Nice,Stade Brestois,6,0,2025-05-17,20:00,H,3,0,H,18,10,9,1,13,12,5,2,0,5,0,0,1.0,0.0,2.235,0.882,0.647,1.235,2.235,0.294,4,9,1.6,1.2,0.6,1.6,2.0,0.4
2024,Paris SG,Auxerre,3,1,2025-05-17,20:00,H,0,1,A,21,7,9,2,10,9,5,2,1,2,0,0,1.0,0.0,2.647,0.941,0.824,1.412,2.0,0.235,1,11,1.8,1.6,0.4,1.6,1.8,0.2
2024,St Etienne,Toulouse,2,3,2025-05-17,20:00,A,1,2,A,18,17,7,9,10,7,7,6,3,2,0,0,0.0,1.0,1.412,1.941,0.353,1.412,1.235,0.353,17,10,1.8,2.0,0.4,0.8,1.0,0.2
2024,Strasbourg,Le Havre,2,3,2025-05-17,20:00,A,1,1,D,6,10,4,5,18,8,4,3,2,0,1,0,0.0,1.0,1.941,1.176,0.588,1.471,1.765,0.412,7,15,1.6,1.2,0.4,1.2,2.4,0.2
2025,Rennes,Marseille,1,0,2025-08-15,19:45,H,0,0,D,12,24,5,2,8,11,1,12,2,3,1,0,1.0,0.0,1.714,1.0,0.5,1.538,1.385,0.462,7,3,1.6,2.2,0.4,3.4,1.2,0.8
2025,Monaco,Le Havre,3,1,2025-08-16,18:00,H,1,0,H,13,9,3,4,5,14,5,4,0,1,0,0,1.0,0.0,2.071,1.357,0.643,0.538,1.769,0.077,6,14,1.2,1.2,0.4,1.6,1.8,0.4
2025,Nice,Toulouse,0,1,2025-08-16,20:05,A,0,0,D,13,10,2,2,12,13,9,4,2,3,0,0,0.0,1.0,1.214,1.786,0.286,1.308,1.154,0.385,15,9,2.4,0.8,0.8,1.2,1.0,0.4
2025,Lens,Lyon,0,1,2025-08-16,16:00,A,0,1,A,18,11,5,3,13,20,13,8,2,3,0,0,0.0,1.0,2.214,0.643,0.857,1.429,1.357,0.357,2,4,2.0,1.4,0.6,1.6,1.4,0.4
2025,Metz,Strasbourg,0,1,2025-08-17,16:15,A,0,0,D,2,9,0,4,16,13,3,3,2,2,0,0,0.0,1.0,1.0,1.769,0.154,1.571,1.714,0.286,18,8,1.0,1.8,0.2,1.6,1.4,0.4
2025,Nantes,Paris SG,0,1,2025-08-17,19:45,A,0,0,D,6,18,0,4,6,6,2,7,1,1,0,0,0.0,1.0,1.0,1.857,0.143,1.929,1.071,0.643,17,1,1.0,0.6,0.2,2.0,1.6,0.4
2025,Angers,Paris FC,1,0,2025-08-17,16:15,H,1,0,H,8,17,2,7,14,10,3,7,2,1,1,0,1.0,0.0,1.231,1.154,0.462,1.0,1.357,0.214,12,13,0.8,1.4,0.4,0.0,0.0,0.0
2025,Auxerre,Lorient,1,0,2025-08-17,16:15,H,0,0,D,7,14,3,3,18,14,4,5,3,2,0,0,1.0,0.0,0.929,1.071,0.286,0.786,1.571,0.143,16,10,1.6,1.8,0.2,1.6,2.2,0.2
2025,Stade Brestois,Lille,3,3,2025-08-17,14:00,D,1,2,A,18,10,5,6,11,13,2,2,2,1,0,0,0.5,0.5,1.538,1.0,0.538,1.571,1.429,0.5,11,5,1.0,2.6,0.4,1.6,1.0,0.6
2025,Paris SG,Angers,1,0,2025-08-22,19:45,H,0,0,D,21,3,4,0,3,9,12,0,0,0,0,0,1.0,0.0,2.583,0.583,0.833,0.571,1.571,0.214,1,12,2.0,1.4,0.6,0.8,1.0,0.6
2025,Lyon,Metz,3,0,2025-08-23,20:05,H,2,0,H,13,11,8,2,13,15,4,3,0,2,0,0,1.0,0.0,1.615,0.769,0.692,0.857,2.643,0.071,4,18,1.6,1.0,0.6,0.8,2.0,0.0
2025,Marseille,Paris FC,5,2,2025-08-23,16:00,H,2,1,H,12,8,7,4,9,12,5,2,1,0,0,0,1.0,0.0,2.429,1.214,0.643,1.0,1.357,0.214,3,13,2.4,1.2,0.6,0.0,1.0,0.0
2025,Nice,Auxerre,3,1,2025-08-23,18:00,H,2,1,H,16,12,6,8,10,15,5,4,2,2,0,1,1.0,0.0,1.214,1.786,0.286,0.692,1.615,0.077,15,16,2.0,0.8,0.6,1.6,1.2,0.4
2025,Le Havre,Lens,1,2,2025-08-24,16:15,A,1,2,A,18,6,6,3,17,16,7,0,3,1,0,0,0.0,1.0,1.071,0.857,0.357,1.769,1.154,0.538,14,2,1.6,2.0,0.4,1.4,1.4,0.4
2025,Lille,Monaco,1,0,2025-08-24,19:45,H,0,0,D,18,6,1,1,7,14,8,3,1,2,0,0,1.0,0.0,1.538,1.077,0.538,1.385,1.462,0.385,5,6,1.6,1.4,0.4,1.8,1.4,0.6
2025,Lorient,Rennes,4,0,2025-08-24,14:00,H,1,0,H,22,5,7,1,18,7,3,2,6,0,0,2,1.0,0.0,2.0,1.462,0.538,1.462,1.769,0.385,10,7,1.4,1.6,0.2,1.4,2.0,0.4
2025,Strasbourg,Nantes,1,0,2025-08-24,16:15,H,0,0,D,15,9,4,2,11,9,7,6,2,2,0,0,1.0,0.0,1.615,0.692,0.538,0.833,1.583,0.167,8,17,1.8,1.4,0.6,0.8,0.6,0.2
2025,Toulouse,Stade Brestois,2,0,2025-08-24,16:15,H,0,0,D,6,16,3,2,14,10,3,9,0,1,0,0,1.0,0.0,1.5,1.214,0.357,1.0,1.857,0.214,9,11,1.4,0.8,0.6,1.4,2.6,0.4
2025,Lens,Stade Brestois,3,1,2025-08-29,19:45,H,0,1,A,30,9,10,2,7,12,15,1,1,3,0,1,1.0,0.0,2.214,0.643,0.857,1.0,1.857,0.214,2,11,1.8,0.8,0.6,1.2,2.2,0.4
2025,Toulouse,Paris SG,3,6,2025-08-30,20:05,A,1,4,A,14,13,6,8,7,11,5,7,1,0,0,0,0.0,1.0,1.5,1.214,0.357,1.929,1.071,0.643,9,1,1.8,0.8,0.8,2.0,0.8,0.8
2025,Lorient,Lille,1,7,2025-08-30,16:00,A,0,0,D,6,20,2,11,14,18,3,8,3,3,0,0,0.0,1.0,2.0,1.462,0.538,1.571,1.429,0.5,10,5,2.0,1.2,0.4,1.4,1.4,0.4
2025,Nantes,Auxerre,1,0,2025-08-30,18:00,H,1,0,H,4,14,3,4,13,11,3,9,1,3,0,0,1.0,0.0,1.0,1.857,0.143,0.692,1.615,0.077,17,16,0.8,0.8,0.2,1.0,1.8,0.2
2025,Angers,Rennes,1,1,2025-08-31,14:00,D,0,1,A,10,15,7,7,9,11,1,7,2,2,0,0,0.5,0.5,1.231,1.154,0.462,1.462,1.769,0.385,12,7,0.8,0.8,0.6,1.2,2.0,0.4
2025,Le Havre,Nice,3,1,2025-08-31,16:15,H,1,0,H,12,7,8,3,13,16,0,5,1,4,0,0,1.0,0.0,1.071,0.857,0.357,1.154,2.077,0.231,14,15,1.6,2.2,0.4,2.0,0.8,0.6
2025,Lyon,Marseille,1,0,2025-08-31,19:45,H,0,0,D,17,5,5,2,16,11,9,4,2,2,0,1,1.0,0.0,1.615,0.769,0.692,1.538,1.385,0.462,4,3,1.4,0.8,0.6,2.6,1.4,0.6
2025,Monaco,Strasbourg,3,2,2025-08-31,16:15,H,1,0,H,12,12,4,4,13,12,6,5,2,1,0,1,1.0,0.0,2.071,1.357,0.643,1.571,1.714,0.286,6,8,1.6,1.4,0.6,1.4,1.2,0.6
2025,Paris FC,Metz,3,2,2025-08-31,16:15,H,1,1,D,24,14,9,2,4,8,14,6,1,1,0,1,1.0,0.0,1.385,1.846,0.308,0.857,2.643,0.071,13,18,1.0,3.0,0.0,0.6,2.2,0.0
2025,Marseille,Lorient,4,0,2025-09-12,19:45,H,3,0,H,15,4,8,1,18,5,10,0,3,2,0,1,1.0,0.0,2.429,1.214,0.643,0.786,1.571,0.143,3,10,2.4,1.4,0.6,2.2,2.2,0.4
2025,Nice,Nantes,1,0,2025-09-13,16:00,H,0,0,D,19,14,8,3,16,13,7,4,2,0,0,0,1.0,0.0,1.214,1.786,0.286,0.833,1.583,0.167,15,17,2.0,1.4,0.4,1.0,0.6,0.4
2025,Auxerre,Monaco,1,2,2025-09-13,20:05,A,0,1,A,9,13,2,3,12,19,5,8,3,6,1,0,0.0,1.0,0.929,1.071,0.286,1.385,1.462,0.385,16,6,0.8,1.6,0.2,1.6,1.6,0.6
2025,Lille,Toulouse,2,1,2025-09-14,14:00,H,0,0,D,20,9,5,4,12,10,7,6,2,3,0,1,1.0,0.0,1.538,1.077,0.538,1.308,1.154,0.385,5,9,2.6,1.4,0.6,2.0,1.8,0.6
2025,Metz,Angers,1,1,2025-09-14,16:15,D,1,0,H,9,11,5,4,10,7,4,3,0,1,0,0,0.5,0.5,1.0,1.769,0.154,0.571,1.571,0.214,18,12,0.6,2.2,0.0,0.8,1.0,0.4
2025,Paris SG,Lens,2,0,2025-09-14,16:15,H,1,0,H,14,11,6,3,10,8,4,3,1,2,0,0,1.0,0.0,2.583,0.583,0.833,1.769,1.154,0.538,1,2,3.0,1.0,1.0,2.0,0.8,0.6
2025,Rennes,Lyon,3,1,2025-09-14,19:45,H,0,1,A,23,8,5,5,18,13,5,4,2,2,0,1,1.0,0.0,1.714,1.0,0.5,1.429,1.357,0.357,7,4,1.2,1.8,0.4,1.4,0.4,0.8
2025,Stade Brestois,Paris FC,1,2,2025-09-14,16:15,A,0,2,A,23,7,8,4,11,10,6,1,0,2,0,1,0.0,1.0,1.538,1.0,0.538,1.0,1.357,0.214,11,13,1.2,2.8,0.2,1.667,2.667,0.333
2025,Strasbourg,Le Havre,1,0,2025-09-14,16:15,H,0,0,D,9,10,7,1,8,16,4,3,2,2,1,0,1.0,0.0,1.615,0.692,0.538,0.538,1.769,0.077,8,14,1.4,1.6,0.4,1.8,2.2,0.4
2025,Lyon,Angers,1,0,2025-09-19,19:45,H,0,0,D,16,10,5,2,16,10,7,4,2,2,0,0,1.0,0.0,1.615,0.769,0.692,0.571,1.571,0.214,4,12,1.6,0.6,0.8,0.6,1.0,0.2
2025,Stade Brestois,Nice,4,1,2025-09-20,18:00,H,2,1,H,11,21,5,4,17,11,2,7,1,3,0,0,1.0,0.0,1.538,1.0,0.538,1.154,2.077,0.231,11,15,1.0,3.2,0.0,2.2,1.0,0.6
2025,Nantes,Rennes,2,2,2025-09-20,16:00,D,0,2,A,16,8,4,4,14,18,4,4,3,1,0,0,0.5,0.5,1.0,1.857,0.143,1.462,1.769,0.385,17,7,0.8,0.6,0.4,1.4,2.0,0.4
2025,Lens,Lille,3,0,2025-09-20,20:05,H,2,0,H,15,17,6,3,17,11,4,10,1,3,0,0,1.0,0.0,2.214,0.643,0.857,1.571,1.429,0.5,2,5,1.8,1.0,0.6,3.0,1.2,0.8
2025,Auxerre,Toulouse,1,0,2025-09-21,16:15,H,1,0,H,6,13,1,3,12,20,3,4,1,6,1,0,1.0,0.0,0.929,1.071,0.286,1.308,1.154,0.385,16,9,0.8,1.8,0.2,2.0,2.0,0.6
2025,Le Havre,Lorient,1,1,2025-09-21,16:15,D,0,1,A,13,8,2,4,20,15,6,2,3,6,0,0,0.5,0.5,1.071,0.857,0.357,0.786,1.571,0.143,14,10,1.6,1.8,0.4,2.0,2.4,0.4
2025,Monaco,Metz,5,2,2025-09-21,16:15,H,1,1,D,16,8,6,3,15,6,4,5,1,0,0,0,1.0,0.0,2.071,1.357,0.643,0.857,2.643,0.071,6,18,1.6,1.8,0.6,0.6,2.0,0.0
